Id,MSZoning,LotArea,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,ScreenPorch,PoolArea,MoSold,YrSold,SaleType,SaleCondition,SalePrice,OverallQual_binned,Normalized_OverallQual,Normalized_SalePrice
1248,RL,12328,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,1976,1976,Gable,CompShg,HdBoard,HdBoard,BrkFace,335,TA,TA,CBlock,TA,TA,Av,GLQ,539,Unf,473,1012,GasA,TA,Y,SBrkr,1034,0,1034,1,1,0,3,TA,6,Typ,0,3,888,Y,0,0,0,0,5,2010,WD,Normal,169900,Medium,0.025108119,0.022504332
1249,RM,9600,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,6,1917,1950,Gable,CompShg,AsbShng,AsbShng,None,0,TA,TA,BrkTil,Gd,TA,No,Rec,319,Unf,416,735,OthW,Fa,N,SBrkr,1134,924,2058,0,1,1,3,TA,8,Typ,1,2,396,P,0,0,0,0,4,2008,WD,Normal,129500,Medium,0.025108119,0.017153096
1250,RL,7200,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1950,1950,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,BLQ,534,Rec,246,876,GasA,TA,Y,SBrkr,988,0,988,0,1,0,3,TA,6,Typ,0,1,276,Y,0,80,0,0,5,2007,WD,Normal,119000,Medium,0.020923433,0.015762304
1251,RL,11160,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,1968,1968,Hip,CompShg,BrkFace,BrkFace,None,0,Gd,TA,CBlock,TA,TA,No,ALQ,1065,Unf,1045,2110,GasA,Ex,Y,SBrkr,2110,0,2110,1,2,1,3,Ex,8,Typ,2,2,522,Y,0,0,0,0,4,2010,WD,Normal,244000,Medium,0.029292806,0.032319346
1252,RL,3136,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,2003,2003,Gable,CompShg,VinylSd,Wd Shng,Stone,163,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,1405,1405,GasA,Ex,Y,SBrkr,1405,0,1405,0,2,0,2,Gd,6,Typ,1,2,478,Y,148,36,0,0,3,2006,WD,Normal,171750,Medium,0.029292806,0.022749376
1253,RL,9858,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,1968,1968,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,TA,TA,No,BLQ,510,Unf,354,864,GasA,TA,Y,SBrkr,874,0,874,1,1,0,3,TA,5,Typ,0,1,288,Y,33,0,0,0,11,2009,WD,Normal,130000,Medium,0.020923433,0.017219324
1254,RL,17542,IR1,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,2Story,7,1974,2003,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Gd,TA,CBlock,TA,TA,Gd,LwQ,125,ALQ,36,1192,GasA,TA,Y,SBrkr,1516,651,2167,1,2,1,3,Gd,9,Typ,2,2,518,Y,220,47,0,0,7,2007,WD,Normal,294000,Medium,0.029292806,0.038942163
1255,RL,6931,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2Story,7,2003,2004,Gable,CompShg,VinylSd,VinylSd,Stone,92,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,746,746,GasA,Ex,Y,SBrkr,760,896,1656,0,2,1,3,Gd,7,Typ,1,2,397,Y,178,128,0,0,7,2008,WD,Normal,165400,Medium,0.029292806,0.021908278
1256,RM,6240,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,1931,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,TA,Fa,No,LwQ,425,Unf,459,884,GasA,TA,Y,FuseA,959,408,1367,0,1,0,3,TA,6,Typ,1,1,560,Y,0,0,120,0,11,2007,WD,Normal,127500,Medium,0.025108119,0.016888183
1257,RL,14303,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,1994,1994,Hip,CompShg,HdBoard,HdBoard,BrkFace,554,Gd,TA,PConc,Gd,TA,Gd,GLQ,1314,Unf,672,1986,GasA,Ex,Y,SBrkr,1987,0,1987,1,2,0,2,Gd,7,Typ,1,2,691,Y,262,36,0,0,8,2008,WD,Normal,301500,High,0.033477492,0.039935586
1258,RL,4060,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Feedr,Norm,1Fam,1Story,5,1922,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,PConc,Fa,TA,No,Unf,0,Unf,864,864,GasA,Ex,Y,SBrkr,864,0,864,0,1,0,2,TA,4,Typ,0,0,0,Y,0,96,0,0,7,2009,WD,Normal,99900,Medium,0.020923433,0.013232388
1259,RL,9587,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,2005,2005,Gable,CompShg,VinylSd,VinylSd,Stone,182,Gd,TA,PConc,Gd,TA,Gd,GLQ,655,Unf,201,856,GasA,Ex,Y,SBrkr,1166,0,1166,1,2,0,2,Gd,5,Typ,0,2,400,Y,212,0,0,0,7,2008,WD,Normal,190000,Medium,0.029292806,0.025166704
1260,RL,9750,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,1969,1969,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,Gd,TA,No,ALQ,602,LwQ,14,1054,GasA,Gd,Y,SBrkr,1054,0,1054,1,1,1,3,TA,6,Typ,0,2,460,Y,180,0,80,0,7,2008,WD,Normal,151000,Medium,0.025108119,0.020000907
1261,RL,24682,IR3,Lvl,AllPub,CulDSac,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,841,841,GasA,Ex,Y,SBrkr,892,783,1675,0,2,1,3,TA,7,Typ,1,2,502,Y,0,103,0,0,6,2009,WD,Normal,181000,Medium,0.025108119,0.023974597
1262,RL,9600,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1956,1956,Hip,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,Rec,504,Unf,546,1050,GasA,Gd,Y,SBrkr,1050,0,1050,0,1,0,2,TA,5,Typ,0,1,338,Y,0,0,0,0,6,2009,WD,Normal,128900,Medium,0.020923433,0.017073622
1263,RL,11250,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,4,1957,1989,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,Av,Unf,0,Unf,1104,1104,GasA,Ex,Y,FuseA,1104,684,1788,1,1,0,5,TA,8,Min2,2,1,304,Y,120,0,0,0,11,2009,WD,Normal,161500,Low,0.016738746,0.021391698
1264,RL,13515,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,6,1919,1950,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,764,764,GasA,Ex,Y,FuseA,1060,764,1824,0,1,0,3,TA,8,Typ,1,2,520,N,0,0,0,0,7,2007,WD,Normal,180500,Medium,0.025108119,0.023908369
1265,RH,4060,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,TwnhsE,1Story,6,1998,1999,Gable,CompShg,MetalSd,MetalSd,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,266,Unf,1139,1405,GasA,Ex,Y,SBrkr,1337,0,1337,1,2,0,2,Gd,5,Typ,0,2,511,Y,144,68,0,0,8,2008,COD,Abnorml,181000,Medium,0.025108119,0.023974597
1266,FV,3735,Reg,Lvl,AllPub,FR3,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,1999,1999,Hip,CompShg,MetalSd,MetalSd,BrkFace,218,Gd,TA,PConc,Gd,TA,No,GLQ,450,Unf,241,691,GasA,Ex,Y,SBrkr,713,739,1452,1,2,1,3,Gd,6,Typ,0,2,506,Y,0,34,0,0,3,2006,WD,Normal,183900,Medium,0.029292806,0.02435872
1267,RM,10120,IR1,Bnk,AllPub,Inside,Gtl,OldTown,Feedr,Norm,2fmCon,2.5Unf,7,1910,1950,Hip,CompShg,Wd Sdng,Wd Sdng,None,0,Fa,TA,CBlock,TA,TA,No,Unf,0,Unf,925,925,GasA,TA,N,FuseF,964,925,1889,0,1,1,4,TA,9,Typ,1,1,308,N,0,0,0,0,1,2007,WD,Normal,122000,Medium,0.029292806,0.016159673
1268,RL,13214,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,9,2008,2009,Hip,CompShg,Stucco,CmentBd,None,0,Ex,TA,PConc,Ex,TA,Gd,Unf,0,Unf,2002,2002,GasA,Ex,Y,SBrkr,2018,0,2018,0,2,0,3,Ex,10,Typ,1,3,746,Y,144,76,0,0,5,2010,WD,Normal,378500,High,0.037662179,0.050134724
1269,RL,14100,IR1,Lvl,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,1.5Fin,8,1935,1997,Gable,CompShg,Stucco,Stucco,BrkFace,632,TA,Gd,CBlock,TA,TA,Mn,Rec,192,Unf,536,728,GasA,Ex,Y,SBrkr,1968,1479,3447,0,3,1,4,Gd,11,Typ,2,3,1014,Y,314,12,0,0,5,2008,WD,Normal,381000,High,0.033477492,0.050465864
1270,RL,11344,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1.5Fin,5,1958,1958,Gable,CompShg,MetalSd,MetalSd,BrkFace,180,TA,TA,CBlock,TA,TA,No,BLQ,460,Unf,414,874,GasW,TA,Y,FuseA,874,650,1524,0,1,1,3,TA,7,Typ,0,1,315,Y,0,0,0,0,7,2007,WD,Normal,144000,Medium,0.020923433,0.019073713
1271,RL,23595,Reg,Low,AllPub,Inside,Sev,ClearCr,Norm,Norm,1Fam,1Story,7,1979,1979,Shed,WdShake,Plywood,Plywood,None,0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1258,Unf,74,1332,GasA,TA,Y,SBrkr,1332,192,1524,2,0,1,0,Gd,4,Typ,1,2,586,Y,268,0,0,0,4,2010,WD,Normal,260000,Medium,0.029292806,0.034438648
1272,RL,9156,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,PosN,Norm,1Fam,1Story,6,1968,1968,Hip,CompShg,BrkFace,BrkFace,None,0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,1489,1489,GasA,Gd,Y,SBrkr,1489,0,1489,0,2,0,3,Gd,7,Typ,1,2,462,Y,0,0,0,0,8,2009,WD,Normal,185750,Medium,0.025108119,0.024603765
1273,RL,13526,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,1965,1965,Hip,CompShg,HdBoard,Plywood,BrkFace,114,TA,TA,CBlock,TA,TA,No,BLQ,560,LwQ,0,935,GasA,TA,Y,SBrkr,935,0,935,1,1,0,3,TA,5,Typ,0,1,288,Y,180,0,0,0,11,2006,WD,Normal,137000,Medium,0.020923433,0.018146518
1274,RL,11512,IR1,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,1959,2006,Gable,CompShg,Plywood,Plywood,BrkFace,84,TA,TA,CBlock,TA,TA,Av,ALQ,719,Unf,300,1019,GasA,Gd,Y,SBrkr,1357,0,1357,1,1,0,2,Ex,5,Typ,1,1,312,Y,0,0,163,0,5,2008,WD,Normal,177000,Medium,0.025108119,0.023444772
1275,RL,5362,Reg,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,5,1910,2003,Gable,CompShg,Wd Sdng,Wd Shng,None,0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,661,661,GasA,Ex,Y,SBrkr,661,589,1250,0,2,0,3,TA,8,Typ,1,2,552,Y,242,0,0,0,11,2007,WD,Normal,139000,Medium,0.020923433,0.018411431
1276,RL,11345,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,Duplex,2Story,5,1948,1950,Gable,Roll,AsbShng,AsbShng,Stone,567,TA,TA,CBlock,TA,TA,No,Rec,220,Unf,708,928,GasA,Gd,Y,FuseA,928,992,1920,0,2,0,4,TA,10,Typ,0,2,400,Y,0,0,0,0,7,2007,WD,Normal,137000,Medium,0.020923433,0.018146518
1277,RL,12936,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,1972,1972,Gable,CompShg,HdBoard,Plywood,None,0,TA,TA,CBlock,TA,Gd,No,BLQ,593,Unf,130,723,GasA,TA,Y,SBrkr,735,660,1395,0,1,1,3,TA,6,Typ,1,2,497,Y,294,116,0,0,12,2009,WD,Normal,162000,Medium,0.025108119,0.021457927
1278,RL,17871,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,1967,1976,Gable,CompShg,HdBoard,HdBoard,BrkFace,359,TA,TA,CBlock,Gd,TA,Av,ALQ,528,Unf,1152,1680,GasA,Fa,Y,SBrkr,1724,0,1724,1,1,1,3,TA,7,Typ,1,2,480,Y,0,0,0,0,6,2009,WD,Normal,197900,Medium,0.025108119,0.026213109
1279,RL,9473,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,804,Unf,324,1128,GasA,Ex,Y,SBrkr,1128,903,2031,1,2,1,3,Gd,7,Typ,1,2,577,Y,0,211,0,0,3,2008,WD,Normal,237000,High,0.033477492,0.031392152
1280,C (all),7500,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,0,TA,Gd,CBlock,TA,TA,No,Unf,0,Unf,698,698,GasA,TA,Y,FuseA,698,430,1128,0,1,0,2,TA,6,Typ,0,2,528,Y,30,0,0,0,4,2010,COD,Abnorml,68400,Low,0.016738746,0.009060013
1281,RL,9808,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,110,Gd,TA,PConc,Gd,TA,No,GLQ,788,Unf,785,1573,GasA,Ex,Y,SBrkr,1573,0,1573,1,2,0,3,Gd,6,Typ,0,2,544,Y,0,72,0,0,3,2009,WD,Normal,227000,Medium,0.029292806,0.030067589
1282,RL,8049,IR1,Lvl,AllPub,CulDSac,Gtl,Timber,Norm,Norm,1Fam,1Story,7,1990,1990,Hip,CompShg,HdBoard,HdBoard,BrkFace,54,TA,TA,CBlock,Gd,TA,No,ALQ,1053,Unf,256,1309,GasA,TA,Y,SBrkr,1339,0,1339,1,2,0,2,TA,6,Typ,1,2,484,Y,0,58,90,0,7,2006,WD,Normal,180000,Medium,0.029292806,0.023842141
1283,RL,8800,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,1977,2008,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,Gd,TA,Mn,LwQ,532,Rec,364,1040,GasA,TA,Y,SBrkr,1040,0,1040,0,2,0,3,Gd,5,Typ,0,2,484,Y,0,0,288,0,9,2009,WD,Normal,150500,Medium,0.020923433,0.019934679
1284,RL,9400,Reg,Low,AllPub,Corner,Gtl,Mitchel,Norm,Norm,Duplex,2Story,6,1971,1971,Mansard,CompShg,MetalSd,Wd Shng,None,0,TA,TA,CBlock,TA,TA,Av,Unf,0,Unf,912,912,GasA,TA,Y,SBrkr,912,912,1824,0,2,2,4,TA,8,Typ,0,0,0,Y,128,0,0,0,4,2010,WD,Normal,139000,Medium,0.025108119,0.018411431
1285,RL,9638,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,1.5Fin,6,1919,1990,Gable,CompShg,Wd Sdng,Wd Shng,None,0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,804,804,GasA,Ex,Y,SBrkr,1699,748,2447,0,2,0,4,Gd,10,Min2,1,1,336,Y,272,0,116,0,3,2010,WD,Normal,169000,Medium,0.025108119,0.022385121
1286,RM,6000,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,1939,1950,Gable,CompShg,MetalSd,MetalSd,None,0,TA,Fa,CBlock,TA,TA,No,Unf,0,Unf,780,780,GasA,Ex,Y,FuseF,825,587,1412,0,1,0,4,TA,6,Typ,1,1,280,Y,45,0,0,0,5,2009,WD,Normal,132500,Medium,0.025108119,0.017550465
1287,RL,9790,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,6,1963,1963,Hip,CompShg,HdBoard,HdBoard,BrkFace,451,TA,TA,CBlock,TA,TA,No,ALQ,569,Rec,678,1328,GasA,TA,Y,SBrkr,1328,0,1328,1,1,1,3,TA,6,Typ,2,2,528,Y,0,26,0,0,6,2010,WD,Normal,143000,Medium,0.025108119,0.018941256
1288,RL,36500,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,5,1964,1964,Gable,CompShg,Wd Sdng,Wd Sdng,BrkCmn,621,TA,Gd,CBlock,TA,TA,Av,Rec,812,Unf,812,1624,GasA,Fa,Y,SBrkr,1582,0,1582,0,2,0,4,TA,7,Typ,0,2,390,N,168,198,0,0,6,2006,WD,Normal,190000,Medium,0.020923433,0.025166704
1289,RL,5664,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,2000,2000,Gable,CompShg,CemntBd,CmentBd,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,1158,Unf,343,1501,GasA,Ex,Y,SBrkr,1659,0,1659,1,2,0,2,Ex,5,Typ,1,2,499,Y,212,59,0,0,10,2009,WD,Normal,278000,High,0.033477492,0.036822862
1290,RL,11065,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,788,Gd,TA,PConc,Gd,TA,Mn,Unf,0,Unf,1085,1085,GasA,Ex,Y,SBrkr,1120,850,1970,0,2,1,3,Ex,8,Typ,1,3,753,Y,177,74,0,0,10,2006,New,Partial,281000,High,0.033477492,0.037220231
1291,RL,14112,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,1964,1964,Hip,CompShg,Wd Sdng,HdBoard,BrkFace,86,TA,TA,PConc,TA,TA,Av,GLQ,1014,Unf,138,1152,GasA,TA,Y,SBrkr,1152,0,1152,1,1,0,3,TA,6,Typ,1,2,484,Y,227,0,0,0,4,2010,WD,Normal,180500,Medium,0.020923433,0.023908369
1292,RM,1680,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,5,1972,1972,Gable,CompShg,CemntBd,CmentBd,BrkFace,268,TA,TA,CBlock,TA,TA,No,ALQ,231,Unf,399,630,GasA,TA,Y,SBrkr,630,672,1302,0,2,1,3,TA,6,Typ,0,1,264,Y,185,0,0,0,2,2009,WD,Normal,119500,Medium,0.020923433,0.015828532
1293,RM,6600,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,1892,1965,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,Stone,TA,TA,No,Unf,0,Unf,994,994,GasA,TA,N,SBrkr,1378,994,2372,0,2,0,4,TA,11,Min2,0,1,432,Y,0,287,0,0,12,2009,WD,Normal,107500,Medium,0.020923433,0.014239056
1294,RL,10140,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,1976,1976,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,PConc,Gd,TA,No,GLQ,194,Unf,638,832,GasA,TA,Y,SBrkr,832,832,1664,0,2,1,4,TA,8,Typ,1,2,528,Y,0,28,259,0,3,2006,WD,Normal,162900,Medium,0.029292806,0.021577137
1295,RL,8172,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,1955,1990,Hip,CompShg,WdShing,Plywood,None,0,TA,TA,CBlock,TA,TA,No,Rec,167,Unf,697,864,GasA,TA,Y,SBrkr,864,0,864,1,1,0,2,TA,5,Typ,0,2,572,N,0,0,0,0,4,2006,WD,Normal,115000,Medium,0.020923433,0.015232479
1296,RL,8400,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,1968,1968,Hip,CompShg,HdBoard,HdBoard,BrkFace,168,TA,TA,CBlock,TA,TA,Av,BLQ,1016,Unf,36,1052,GasA,Gd,Y,SBrkr,1052,0,1052,1,1,1,3,TA,5,Typ,0,1,288,Y,356,0,0,0,11,2006,WD,Normal,138500,Medium,0.020923433,0.018345203
1297,RL,8700,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1963,1963,Hip,CompShg,MetalSd,MetalSd,BrkFace,148,TA,Gd,CBlock,TA,TA,Mn,ALQ,776,Unf,344,1120,GasA,Gd,Y,SBrkr,1128,0,1128,1,2,0,3,TA,6,Typ,0,2,525,Y,192,20,0,0,12,2008,WD,Normal,155000,Medium,0.020923433,0.020530732
1298,RM,3675,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SFoyer,6,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,82,TA,TA,PConc,Gd,TA,Gd,GLQ,547,Unf,0,547,GasA,Gd,Y,SBrkr,1072,0,1072,1,2,0,2,TA,5,Typ,0,2,525,Y,0,44,0,0,6,2006,New,Partial,140000,Medium,0.025108119,0.018543887
1299,RL,63887,IR3,Bnk,AllPub,Corner,Gtl,Edwards,Feedr,Norm,1Fam,2Story,10,2008,2008,Hip,ClyTile,Stucco,Stucco,Stone,796,Ex,TA,PConc,Ex,TA,Gd,GLQ,5644,Unf,466,6110,GasA,Ex,Y,SBrkr,4692,950,5642,2,2,1,3,Ex,12,Typ,3,2,1418,Y,214,292,0,480,1,2008,New,Partial,160000,High,0.041846865,0.021193014
1300,RL,7500,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1959,1994,Hip,CompShg,BrkFace,BrkFace,None,0,TA,TA,CBlock,TA,TA,No,LwQ,340,Rec,0,1246,GasA,Ex,Y,SBrkr,1246,0,1246,1,1,1,3,Gd,6,Typ,0,1,305,Y,218,0,0,0,5,2010,WD,Normal,154000,Medium,0.020923433,0.020398276
1301,RL,10762,IR1,Lvl,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,344,Gd,TA,PConc,Gd,TA,No,GLQ,694,Unf,284,978,GasA,Ex,Y,SBrkr,1005,978,1983,0,2,1,3,Gd,9,Typ,1,2,490,Y,0,0,0,0,5,2009,WD,Normal,225000,Medium,0.029292806,0.029802676
1302,RL,7500,IR1,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,1942,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,BLQ,547,Unf,224,771,GasA,Fa,Y,SBrkr,753,741,1494,0,1,0,3,Gd,7,Typ,2,1,213,P,0,0,224,0,11,2009,WD,Normal,177500,Medium,0.025108119,0.023511
1303,RL,10120,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,1994,1994,Hip,CompShg,VinylSd,VinylSd,BrkFace,391,Gd,TA,PConc,Gd,TA,No,GLQ,740,Unf,425,1165,GasA,Ex,Y,SBrkr,1203,1323,2526,1,2,1,4,Gd,8,Typ,1,3,844,Y,309,78,0,0,12,2006,WD,Normal,290000,High,0.033477492,0.038412338
1304,RL,8688,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,228,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,1616,1616,GasA,Ex,Y,SBrkr,1616,0,1616,0,2,0,3,Gd,7,Typ,0,3,834,Y,208,59,0,0,4,2006,WD,Normal,232000,Medium,0.029292806,0.03072987
1305,RM,3363,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,2Story,7,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,117,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,976,976,GasA,Ex,Y,SBrkr,976,732,1708,0,2,0,3,Gd,7,Maj1,0,2,380,Y,0,40,0,0,4,2006,WD,Normal,130000,Medium,0.029292806,0.017219324
1306,RL,13173,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,2006,2007,Hip,CompShg,VinylSd,VinylSd,Stone,300,Gd,TA,PConc,Ex,TA,No,GLQ,1572,Unf,80,1652,GasA,Ex,Y,SBrkr,1652,0,1652,1,2,0,2,Ex,6,Typ,2,2,840,Y,404,102,0,0,11,2009,WD,Normal,325000,High,0.037662179,0.04304831
1307,RL,6955,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,94,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,1368,1368,GasA,Ex,Y,SBrkr,1368,0,1368,0,2,0,2,Gd,6,Typ,1,2,474,Y,132,35,0,0,9,2006,New,Partial,202500,Medium,0.029292806,0.026822408
1308,RL,8072,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,None,0,TA,Gd,PConc,Gd,Gd,No,ALQ,746,Unf,244,990,GasA,Ex,Y,SBrkr,990,0,990,1,1,0,3,TA,5,Typ,0,2,480,Y,0,64,0,0,5,2009,WD,Normal,138000,Medium,0.020923433,0.018278975
1309,RM,12000,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,1948,2005,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,GLQ,144,ALQ,172,924,GasA,Ex,Y,SBrkr,1122,0,1122,1,1,0,2,Gd,6,Typ,0,2,528,Y,0,36,0,0,5,2008,WD,Normal,147000,Medium,0.020923433,0.019471082
